,소재지도로명주소,위도,경도,시도,시군구,기타,아침,점심,저녁,월,화,수,목,금,토,일,노인만 대상,운영시작,운영종료년도,폐업,급식일
878,서울특별시 동작구 노량진로32길 79,37.5105327823,126.9568887046,서울특별시,동작구,노량진로32길 79,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
879,서울특별시 동작구 상도로39가길 7,37.5024965619,126.9496598733,서울특별시,동작구,상도로39가길 7,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
880,서울특별시 동작구 상도로11길 7,37.5003920803,126.9291105357,서울특별시,동작구,상도로11길 7,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
881,경기도 양주시 남면 개나리11길 48,37.8977943985,126.972225,경기도,양주시,남면 개나리11길 48,0,1,0,1,0,0,0,0,0,0,1,2019,2019,폐업,1
882,경기도 양주시 백석읍 양주산성로 581,37.7869222485,126.989671,경기도,양주시,백석읍 양주산성로 581,0,1,0,0,0,0,1,0,0,0,1,2019,2019,폐업,1
883,경기도 양주시 고읍북로 117,37.7934529778,127.0872814862,경기도,양주시,고읍북로 117,0,1,0,0,0,1,0,0,0,0,1,2019,2019,폐업,1
884,경기도 양주시 평화로 1569,37.8294431542,127.0532058118,경기도,양주시,평화로 1569,0,1,0,1,0,0,1,0,0,0,1,2019,2019,폐업,2
885,충청남도 청양군 정산면 천장호길 69,36.410398,126.921278,충청남도,청양군,정산면 천장호길 69,0,1,0,0,0,1,0,0,0,0,1,0,0,운영,1
886,충청남도 청양군 청양읍 칠갑산로 7길42,36.454618,126.804936,충청남도,청양군,청양읍 칠갑산로 7길42,0,1,0,0,0,1,0,0,0,0,1,0,0,운영,1
887,충청남도 청양군 청양읍 칠갑산로 2길4,36.450948,126.800131,충청남도,청양군,청양읍 칠갑산로 2길4,0,1,0,0,0,0,0,0,0,0,1,0,0,운영,0
888,경기도 김포시 돌문로15번길 20,37.6174466,126.7192830,경기도,김포시,돌문로15번길 20,0,1,0,0,1,1,1,1,0,0,1,1997,2018,폐업,4
889,경기도 김포시 통진읍 마송1로 16번길 40-2,37.6837263363,126.606895073,경기도,김포시,통진읍 마송1로 16번길 40-2,0,1,0,1,1,1,1,1,0,0,1,2014,0,운영,5
890,충청남도 천안시 동남구 원성9길 3,36.8070643266,127.1619837738,충청남도,천안시,동남구 원성9길 3,0,1,0,1,1,1,1,1,0,0,1,2018,2018,폐업,5
891,부산광역시 기장군 기장읍 대청로 22번길 61,35.2350962,129.2125958,부산광역시,기장군,기장읍 대청로 22번길 61,0,1,0,1,1,1,1,1,0,0,1,2016,0,운영,5
892,부산광역시 기장군 일광면 이천8길 13,35.2675867,129.2367351,부산광역시,기장군,일광면 이천8길 13,0,1,0,1,1,1,1,1,0,0,1,2016,0,운영,5
893,부산광역시 기장군 정관읍 정관중앙로 83-14,35.32475608,129.179083,부산광역시,기장군,정관읍 정관중앙로 83-14,0,1,0,1,1,1,1,1,0,0,1,2018,0,운영,5
894,부산광역시 남구 우암로 84-1(감만동),35.1184449,129.0813296,부산광역시,남구,우암로 84-1(감만동),0,1,0,1,0,0,0,1,0,0,1,1992,0,운영,2
895,부산광역시 남구 이기대공원로 7(용호동),35.1245633,129.1134995,부산광역시,남구,이기대공원로 7(용호동),0,1,0,1,0,0,0,1,0,0,1,1996,0,운영,2
896,부산광역시 남구 못골로 97-10(대연동),35.1361763,129.0932569,부산광역시,남구,못골로 97-10(대연동),0,1,0,1,0,0,0,1,0,0,1,2010,0,운영,2
897,부산광역시 남구 지게골로 139-33(문현동),35.1342628,129.0760367,부산광역시,남구,지게골로 139-33(문현동),0,1,0,1,0,0,0,1,0,0,1,2013,0,운영,2
898,부산광역시 동구 홍곡중로5번길 24,35.1258094,129.0404194,부산광역시,동구,홍곡중로5번길 24,0,1,0,1,1,1,1,1,0,0,1,2020,0,운영,5
899,부산광역시 동구 초량남로 12,35.11956258,129.034841,부산광역시,동구,초량남로 12,0,1,0,1,1,1,1,1,0,0,1,2020,0,운영,5
900,전라남도 담양군 수북면 사창동길 10-6,35.2999945,126.9270578,전라남도,담양군,수북면 사창동길 10-6,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
901,부산광역시 동구 자성로140번길 32,35.13564358,129.0648472,부산광역시,동구,자성로140번길 32,0,1,0,1,1,1,1,1,0,0,1,2020,0,운영,5
902,부산광역시 동구 증산로 51,35.13300228,129.0499363,부산광역시,동구,증산로 51,0,1,0,1,1,1,1,1,0,0,1,2020,0,운영,5
903,경상남도 창녕군 영산면 원다리길 27,35.45236378,128.5284875,경상남도,창녕군,영산면 원다리길 27,0,1,0,1,1,1,1,1,0,0,1,2014,0,운영,5
904,경상남도 창녕군 남지읍 동포옛길 21-23,35.391926,128.482995,경상남도,창녕군,남지읍 동포옛길 21-23,0,1,0,1,1,1,1,1,0,0,1,2017,0,운영,5
905,경상남도 창녕군 창녕읍 창녕대로 176,35.5307599133,128.5007665287,경상남도,창녕군,창녕읍 창녕대로 176,0,1,0,1,1,1,1,1,0,0,1,2004,0,운영,5
906,경상남도 창녕군 대합면 십이리길 25,35.6119343,128.468154,경상남도,창녕군,대합면 십이리길 25,0,1,0,1,1,1,1,1,0,0,1,2018,0,운영,5
907,경기도 오산시 오산로 272번길 23,37.151221,127.071128,경기도,오산시,오산로 272번길 23,0,1,0,1,1,1,1,1,0,0,1,1997,2020,폐업,5
908,경기도 오산시 은여울로 17,37.1577130810,127.0683166827,경기도,오산시,은여울로 17,0,1,0,1,1,1,1,1,0,0,1,2009,2020,폐업,5
909,경기도 오산시 오산로 132번길 28-5,37.1385649549,127.072326,경기도,오산시,오산로 132번길 28-5,0,1,0,1,1,1,1,1,0,0,1,2008,2020,폐업,5
910,"경기도 오산시 수청로 192, 3층",37.17775298,127.0448358,경기도,오산시,"수청로 192, 3층",0,1,0,1,1,1,1,1,0,0,1,2016,2020,폐업,5
911,경상북도 상주시 냉림2길 111,36.4219303412,128.1661232791,경상북도,상주시,냉림2길 111,0,1,0,1,1,1,1,1,0,0,1,2018,0,운영,5
912,경상북도 상주시 복룡냉림길 57,36.4208252729,128.1663386699,경상북도,상주시,복룡냉림길 57,0,1,0,1,1,1,1,1,0,0,1,2018,0,운영,5
913,충청남도 공주시 번영2로 10-5(신관동),36.4688136,127.1325612,충청남도,공주시,번영2로 10-5(신관동),0,1,0,1,0,1,0,1,0,0,1,0,0,운영,3
914,충청남도 공주시 봉황로 125(교동),36.4568483374,127.1207351918,충청남도,공주시,봉황로 125(교동),0,1,0,1,1,1,1,0,0,0,1,0,0,운영,4
915,충청남도 공주시 우금티로 709-14(옥룡동),36.4480928650,127.1340176373,충청남도,공주시,우금티로 709-14(옥룡동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
916,전라북도 부안군 부안읍 서외길 17,35.7280732,126.7299734,전라북도,부안군,부안읍 서외길 17,0,1,0,1,0,0,0,1,0,0,1,2019,2019,폐업,2
917,"경기도 안산시 단원구 화정로 9, 선부사회복지관 2층",37.3333912995,126.8140272371,경기도,안산시,"단원구 화정로 9, 선부사회복지관 2층",0,1,1,1,1,1,1,1,1,0,0,2006,0,운영,6
918,"경기도 안산시 단원구 선이로 14, 제일종합시장 3015호",37.3423559648,126.8036317190,경기도,안산시,"단원구 선이로 14, 제일종합시장 3015호",0,1,1,1,1,1,1,1,1,0,0,2004,0,운영,6
919,경기도 안산시 단원구 지곡로2길 10,37.3369365,126.8028061587,경기도,안산시,단원구 지곡로2길 10,0,1,1,1,1,1,1,1,1,0,0,2000,0,운영,6
920,"경기도 안산시 단원구 석수로4길 23, 2층",37.3415027504,126.8052361927,경기도,안산시,"단원구 석수로4길 23, 2층",0,1,1,1,1,1,1,1,1,0,0,2007,0,운영,6
921,"경기도 안산시 단원구 선부광장서로1길 10, 202호",37.3340767049,126.8032696154,경기도,안산시,"단원구 선부광장서로1길 10, 202호",0,1,1,1,1,1,1,1,1,0,0,2007,0,운영,6
922,"경기도 안산시 단원구 달미로 77, 2층",37.3427057213,126.8149070956,경기도,안산시,"단원구 달미로 77, 2층",0,1,1,1,1,1,1,1,1,0,0,2008,0,운영,6
923,경기도 안산시 단원구 화정천동로1길16(와동),37.3422128413,126.8201087697,경기도,안산시,단원구 화정천동로1길16(와동),0,1,0,1,1,1,1,1,0,0,1,2011,0,운영,5
924,경기도 안산시 단원구 다문화길 16(원곡동),37.3294076,126.7906037528,경기도,안산시,단원구 다문화길 16(원곡동),0,1,0,1,1,1,1,1,0,0,1,1996,0,운영,5
925,경기도 안산시 단원구 선부광장1로 134(선부동),37.3322685415,126.8105841,경기도,안산시,단원구 선부광장1로 134(선부동),0,1,0,1,1,1,1,1,0,0,1,2005,0,운영,5
926,경기도 안산시 단원구 석수동길5(선부동),37.3424140190,126.8082137954,경기도,안산시,단원구 석수동길5(선부동),0,1,0,1,1,1,1,1,0,0,1,2011,0,운영,5
927,경기도 안산시 단원구 와동로 118(와동),37.3405013258,126.8272108962,경기도,안산시,단원구 와동로 118(와동),0,1,0,1,1,1,1,1,0,0,1,2014,0,운영,5
928,경기도 안산시 단원구 원포공원1로 60,37.3032385604,126.8113828065,경기도,안산시,단원구 원포공원1로 60,0,1,1,1,0,0,0,0,0,1,0,2011,0,운영,2
929,전라남도 담양군 수북면 개동길 24,35.28254828,126.9413587,전라남도,담양군,수북면 개동길 24,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
930,"경기도 안산시 단원구 화정로 77, 2층",37.3316831816,126.8211611270,경기도,안산시,"단원구 화정로 77, 2층",0,1,1,1,1,1,1,1,1,0,0,2004,0,운영,6
931,"경기도 안산시 단원구 와동공원로2길 24, 2층",37.3358100463,126.8174334730,경기도,안산시,"단원구 와동공원로2길 24, 2층",0,1,1,1,1,1,1,1,1,0,0,2006,0,운영,6
932,경기도 안산시 단원구 화정천동로 452,37.3446132,126.8188122,경기도,안산시,단원구 화정천동로 452,0,1,1,1,1,1,1,1,1,0,0,2007,0,운영,6
933,경기도 안산시 단원구 와동공원로 102,37.3406103424,126.8219450660,경기도,안산시,단원구 와동공원로 102,0,1,1,1,1,1,1,1,1,0,0,2009,0,운영,6
934,경기도 안산시 단원구 와동로 77,37.3369172607,126.8285507898,경기도,안산시,단원구 와동로 77,0,1,1,1,1,1,1,1,1,0,0,2004,0,운영,6
935,경기도 안산시 단원구 화정천동로1길 8,37.3422012049,126.8193020,경기도,안산시,단원구 화정천동로1길 8,0,1,1,1,1,1,1,1,1,0,0,2004,0,운영,6
936,경기도 안산시 단원구 선부로 109,37.3417167,126.8071321611,경기도,안산시,단원구 선부로 109,0,1,1,1,1,1,1,1,1,0,0,2005,0,운영,6
937,경기도 안산시 단원구 예술대학로1길 6,37.3294256383,126.8377488,경기도,안산시,단원구 예술대학로1길 6,0,1,1,1,1,1,1,1,1,0,0,2006,0,운영,6
938,,37.5015232,126.848301,서울특별시,,,0,1,0,0,1,0,0,1,0,0,1,2012,0,운영,2
939,"서울특별시 구로구 우마1다길 25, 1층",37.48291112,126.8896545,서울특별시,구로구,"우마1다길 25, 1층",0,1,0,1,1,1,1,1,0,0,1,2013,0,운영,5
940,충청북도 보은군 보은읍 뱃들4길 11-10,36.48836272,127.723952,충청북도,보은군,보은읍 뱃들4길 11-10,0,1,0,1,0,0,0,1,0,0,1,2006,0,운영,2
941,충청북도 보은군 보은읍 삼산로1길 28-11,36.48224272,127.7199602,충청북도,보은군,보은읍 삼산로1길 28-11,0,1,0,1,0,0,0,1,0,0,1,2003,0,운영,2
942,충청북도 보은군 보은읍 죽전7길 10-1,36.47986288,127.7203973,충청북도,보은군,보은읍 죽전7길 10-1,0,1,0,1,1,0,0,0,0,0,1,2008,0,운영,2
943,경기도 파주시 가나무로 130,37.75383902,126.7798135,경기도,파주시,가나무로 130,0,1,0,1,1,1,1,1,1,0,1,2005,0,운영,6
944,경기도 파주시 문산읍 문향로50번길 5,37.85645474,126.7858038,경기도,파주시,문산읍 문향로50번길 5,0,1,0,1,1,1,1,0,0,0,1,2000,0,운영,4
945,경기도 파주시 문산읍 통일로 1680,37.85675241,126.7910164,경기도,파주시,문산읍 통일로 1680,0,1,0,1,1,1,1,1,0,0,1,2011,0,운영,5
946,서울특별시 성동구 청계천로 506,37.5702217535,127.0334425401,서울특별시,성동구,청계천로 506,0,1,0,1,1,1,1,1,0,0,1,1998,0,운영,5
947,서울특별시 성동구 한림말길 16-5,37.540433,127.012782,서울특별시,성동구,한림말길 16-5,0,1,0,1,1,1,1,1,0,0,1,1997,0,운영,5
948,서울특별시 성동구 마조로 77,37.564756,127.0412409902,서울특별시,성동구,마조로 77,0,1,0,1,1,1,1,1,1,0,1,2000,0,운영,6
949,서울특별시 성동구 뚝섬로1길 43,37.545401,127.0469231,서울특별시,성동구,뚝섬로1길 43,0,1,0,1,1,1,1,1,1,0,1,2012,0,운영,6
950,서울특별시 성동구 청계천로 516,37.5707297100,127.0341581690,서울특별시,성동구,청계천로 516,0,1,0,1,1,1,1,1,0,0,0,2007,0,운영,5
951,전라남도 담양군 담양읍 객사4길6-18,35.32025328,126.9848936,전라남도,담양군,담양읍 객사4길6-18,0,1,0,1,1,1,1,1,0,0,1,1997,2021,운영,5
952,전라남도 담양군 담양읍 죽향문화로431-33,35.33350275,126.9950288,전라남도,담양군,담양읍 죽향문화로431-33,0,1,0,1,1,1,1,1,0,0,1,2016,2021,운영,5
953,전라남도 담양군 담양읍 추성로1372,,,전라남도,담양군,담양읍 추성로1372,0,1,0,1,1,1,1,1,0,0,1,2009,2021,운영,5
954,전라남도 담양군 창평면 조현길12-5,35.26843388,126.9839603,전라남도,담양군,창평면 조현길12-5,0,1,0,1,1,1,1,1,0,0,1,2006,2021,운영,5
955,전라남도 담양군 담양읍 고가뫼길 170-9,35.31870049,126.9501292,전라남도,담양군,담양읍 고가뫼길 170-9,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
956,전라남도 담양군 담양읍 계동길 24-1,35.30461744,126.9915731,전라남도,담양군,담양읍 계동길 24-1,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
957,전라남도 담양군 담양읍 구터길 50,35.30194218,126.9850368,전라남도,담양군,담양읍 구터길 50,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
958,전라남도 담양군 담양읍 담주3길 20,35.32136156,126.9804719,전라남도,담양군,담양읍 담주3길 20,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
959,전라남도 담양군 담양읍 벌뫼길 22,35.3257271,126.9755883,전라남도,담양군,담양읍 벌뫼길 22,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
960,전라남도 담양군 담양읍 미리산길 2-2,35.30730262,126.9874726,전라남도,담양군,담양읍 미리산길 2-2,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
961,전라남도 담양군 담양읍 학동길 31,35.3244809,127.0143436,전라남도,담양군,담양읍 학동길 31,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
962,전라남도 담양군 담양읍 회룡길 25,35.32705214,126.9416047,전라남도,담양군,담양읍 회룡길 25,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
963,전라남도 담양군 담양읍 미리산길 46,35.31297494,126.9868425,전라남도,담양군,담양읍 미리산길 46,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
964,전라남도 담양군 담양읍 완동길 23,35.32522184,126.9796419,전라남도,담양군,담양읍 완동길 23,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
965,전라남도 담양군 담양읍 지침1길 14,35.31808966,126.9844805,전라남도,담양군,담양읍 지침1길 14,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
966,전라남도 담양군 봉산면 기곡송산길 63,35.27514991,126.9773829,전라남도,담양군,봉산면 기곡송산길 63,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
967,전라남도 담양군 봉산면 와우신평길 20-4,35.25375613,126.9310959,전라남도,담양군,봉산면 와우신평길 20-4,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
968,전라남도 담양군 봉산면 유산길 24-7,35.25462705,126.9573872,전라남도,담양군,봉산면 유산길 24-7,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
969,전라남도 담양군 고서면 덕촌길 2,35.20863942,126.9948865,전라남도,담양군,고서면 덕촌길 2,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
970,전라남도 담양군 고서면 동산촌길 90,35.23581638,126.9738664,전라남도,담양군,고서면 동산촌길 90,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
971,전라남도 담양군 고서면 성월성산길 20,35.21840508,126.9788375,전라남도,담양군,고서면 성월성산길 20,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
972,전라남도 담양군 고서면 잣정길 67,35.20533521,126.9804653,전라남도,담양군,고서면 잣정길 67,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
973,전라남도 담양군 고서면 가사문학로 312,35.22388028,126.972309,전라남도,담양군,고서면 가사문학로 312,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
974,전라남도 담양군 고서면 하북산길 3,35.224829,126.9855251,전라남도,담양군,고서면 하북산길 3,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
975,전라남도 담양군 창평면 양산길 87,35.21938026,127.0086586,전라남도,담양군,창평면 양산길 87,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
976,전라남도 담양군 창평면 수곡길 98,35.23569032,127.0323076,전라남도,담양군,창평면 수곡길 98,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
977,전라남도 담양군 창평면 의병로 145-9,35.23909746,127.0157773,전라남도,담양군,창평면 의병로 145-9,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
978,전라남도 담양군 창평면 당곡길 33-15,35.22427127,127.0053159,전라남도,담양군,창평면 당곡길 33-15,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
979,전라남도 담양군 대덕면 무월길 40,35.26661938,127.0401531,전라남도,담양군,대덕면 무월길 40,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
980,전라남도 담양군 대덕면 시목길 29,35.26773079,127.0353348,전라남도,담양군,대덕면 시목길 29,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
981,전라남도 담양군 대덕면 차동길 28,35.25587054,127.0023100315,전라남도,담양군,대덕면 차동길 28,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
982,전라남도 담양군 대덕면 청운길 65-3,35.231099,127.0740351,전라남도,담양군,대덕면 청운길 65-3,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
983,전라남도 담양군 무정면 칠전길 158,35.28708085,127.0227385,전라남도,담양군,무정면 칠전길 158,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
984,전라남도 담양군 무정면 오례신촌길 26-2,35.26576621,127.0929903,전라남도,담양군,무정면 오례신촌길 26-2,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
985,전라남도 담양군 무정면 외당길 34-7,35.29550224,127.0091737,전라남도,담양군,무정면 외당길 34-7,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
986,전라남도 담양군 금성면 석현길 92-16,35.34559453,127.0249747,전라남도,담양군,금성면 석현길 92-16,0,1,0,1,1,1,1,1,0,0,1,2018,2021,운영,5
987,경상북도 영주시 풍기읍 기주로 81번길 6,36.8694160122,128.5259161259,경상북도,영주시,풍기읍 기주로 81번길 6,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
988,경상북도 영주시 원당로 52번길 19,36.8185450840,128.6218551827,경상북도,영주시,원당로 52번길 19,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
989,전라남도 고흥군 고흥읍 봉남봉동길 10-2,34.6069811509,127.2861843087,전라남도,고흥군,고흥읍 봉남봉동길 10-2,0,1,0,1,1,1,1,1,1,0,1,2020,2020,폐업,6
990,전라남도 고흥군 도양읍 녹동신항 6길 28,34.5265061257,127.1436558667,전라남도,고흥군,도양읍 녹동신항 6길 28,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
991,전라남도 고흥군 풍양면 고흥로 1186,34.576044,127.243061,전라남도,고흥군,풍양면 고흥로 1186,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
992,전라남도 고흥군 도덕면 학동2길 13-7,34.5675001619,127.1755887735,전라남도,고흥군,도덕면 학동2길 13-7,0,1,0,1,1,1,1,1,1,0,1,2020,2020,폐업,6
993,전라남도 고흥군 금산면 거금중앙길 42,34.4558905907,127.1221919847,전라남도,고흥군,금산면 거금중앙길 42,0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
